PG.ProteinGroups	PG.ProteinAccessions	PG.Organisms	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	[1] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_04_S4-C4_1_9528.htrms.PG.Quantity	[2] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_05_S4-C5_1_9527.htrms.PG.Quantity	[3] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_02_S4-C2_1_9526.htrms.PG.Quantity	[4] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_03_S4-C3_1_9524.htrms.PG.Quantity	[5] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_01_S4-C1_1_9529.htrms.PG.Quantity	[6] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_06_S4-C6_1_9525.htrms.PG.Quantity	[1] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_04_S4-C4_1_9528.htrms.PG.Log2Quantity	[2] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_05_S4-C5_1_9527.htrms.PG.Log2Quantity	[3] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_02_S4-C2_1_9526.htrms.PG.Log2Quantity	[4] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_03_S4-C3_1_9524.htrms.PG.Log2Quantity	[5] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_01_S4-C1_1_9529.htrms.PG.Log2Quantity	[6] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_06_S4-C6_1_9525.htrms.PG.Log2Quantity	[1] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_04_S4-C4_1_9528.htrms.PG.IBAQ	[2] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_05_S4-C5_1_9527.htrms.PG.IBAQ	[3] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_02_S4-C2_1_9526.htrms.PG.IBAQ	[4] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_03_S4-C3_1_9524.htrms.PG.IBAQ	[5] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_01_S4-C1_1_9529.htrms.PG.IBAQ	[6] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_06_S4-C6_1_9525.htrms.PG.IBAQ
LtaP03.0050	LtaP03.0050	Leishmania_tarentolae_Parrot-TarII	LtaP03.0050	6	NaN	6132.1552734375	9041.75390625	2869.580078125	5201.41552734375	NaN	NaN	12.582178512869168	13.142386936330892	11.486623919287462	12.34468858029513	NaN	NaN	14.8	457.4	2.3	513.2	NaN
LtaP03.0070	LtaP03.0070	Leishmania_tarentolae_Parrot-TarII	LtaP03.0070	18	528.8756713867188	396.0928039550781	4440.77099609375	1062.836181640625	2761.57275390625	2762.57080078125	9.04678480180173	8.629694680987903	12.1165944602638	10.053703531439234	11.431274420514708	11.431795723872794	3	9	130.7	29.1	62	76.7
LtaP03.0090	LtaP03.0090	Leishmania_tarentolae_Parrot-TarII	LtaP03.0090	7	746.6900634765625	531.98779296875	5035.34423828125	841.7426147460938	1751.7452392578125	6201.28955078125	9.544365722383773	9.055249331693862	12.297874695244678	9.717235348012467	10.774577260066723	12.598352538075588	38	66.2	342.1	31.8	133.3	437.1
LtaP03.0110	LtaP03.0110	Leishmania_tarentolae_Parrot-TarII	LtaP03.0110	14	NaN	NaN	1121.1802978515625	313.1034240722656	814.3635864257812	1499.5291748046875	NaN	NaN	10.130802582342074	8.29049547552715	9.66952924375043	10.5502938761829	NaN	NaN	21.9	5.5	10.4	53.2
LtaP03.0120	LtaP03.0120	Leishmania_tarentolae_Parrot-TarII	LtaP03.0120	4	332.00006103515625	NaN	832.0426635742188	103.01703643798828	472.21929931640625	198.17185974121094	8.375039696573157	NaN	9.700513695243137	6.686739132544028	8.883313194617648	7.630608305204788	27.9	NaN	50.8	2.6	27.7	14.6
LtaP03.0130	LtaP03.0130	Leishmania_tarentolae_Parrot-TarII	LtaP03.0130	1	NaN	NaN	339.1354675292969	94.8420181274414	337.32794189453125	1052.51220703125	NaN	NaN	8.405717862232619	6.567454456900391	8.398008015877755	10.039621250420572	NaN	NaN	16.1	4.5	16.1	50.1
LtaP03.0140	LtaP03.0140	Leishmania_tarentolae_Parrot-TarII	LtaP03.0140	3	NaN	NaN	396.2396240234375	48.33150863647461	247.81329345703125	155.37705993652344	NaN	NaN	8.630229346942418	5.594892123139262	7.953109769868785	7.279629707942313	NaN	NaN	20	0.6	11.4	6.2
LtaP03.0180	LtaP03.0180	Leishmania_tarentolae_Parrot-TarII	LtaP03.0180	4	141.7048797607422	NaN	553.3009033203125	133.21234130859375	792.8900756835938	133.40679931640625	7.146745629649619	NaN	9.111920468904588	7.057583935246441	9.630977057899795	7.059688387707127	5.8	NaN	56.8	5.5	82.4	9.4
LtaP03.0190	LtaP03.0190	Leishmania_tarentolae_Parrot-TarII	LtaP03.0190	31	9553.341796875	7269.3125	95500.25	8313.2763671875	74133.0078125	50244.4375	13.221789766548119	12.827603211428457	16.543216889381483	13.021201458062716	16.177828426862646	15.61667626568446	238.1	199	2040.6	169.2	1558.7	1335.5
LtaP03.0200	LtaP03.0200	Leishmania_tarentolae_Parrot-TarII	LtaP03.0200	1	NaN	NaN	161.99696350097656	NaN	155.78225708007812	106.59468078613281	NaN	NaN	7.339822961013396	NaN	7.283387115855594	6.735991637300184	NaN	NaN	7	NaN	6.8	4.6
LtaP03.0210	LtaP03.0210	Leishmania_tarentolae_Parrot-TarII	LtaP03.0210	4	NaN	59.81113815307617	486.9825134277344	65.59628295898438	729.420166015625	440.2226257324219	NaN	5.902342265964883	8.927726158706523	6.035542161124427	9.510606275668335	8.78208948582907	NaN	0.5	17.9	0.7	25.1	13.8
LtaP03.0220	LtaP03.0220	Leishmania_tarentolae_Parrot-TarII	LtaP03.0220	34	8369.763671875	5509.82763671875	113972.9375	10503.884765625	25907.3125	18664.333984375	13.030971172165613	12.42779147250742	16.798331776287483	13.35863537368675	14.661071744584298	14.187996408169928	138.5	128.1	2387.8	201.6	500.2	419
LtaP03.0230	LtaP03.0230	Leishmania_tarentolae_Parrot-TarII	LtaP03.0230	4	NaN	68.6777114868164	619.5154418945312	292.2586669921875	525.9791259765625	1352.469482421875	NaN	6.101770060819873	9.274996432862173	8.191101998590662	9.03886173558953	10.401380325623352	NaN	10.5	151.4	58.4	19.4	344.3
LtaP03.0240;LtaP26.2370	LtaP03.0240;LtaP26.2370	Leishmania_tarentolae_Parrot-TarII	LtaP03.0240;LtaP26.2370	2	NaN	NaN	8313.6259765625	2045.867431640625	15123.69140625	3810.08544921875	NaN	NaN	13.021262128378956	10.998496948850402	13.884522696588736	11.895607638228915	NaN	NaN	1196.3;1196.3	362.7;362.7	1946.5;1946.5	824.4;824.4
LtaP03.0250	LtaP03.0250	Leishmania_tarentolae_Parrot-TarII	LtaP03.0250	6	112.61883544921875	438.3790588378906	689.0308837890625	358.84527587890625	NaN	683.423095703125	6.815304327465074	8.776035072853471	9.428424838728626	8.487218117838744	NaN	9.41663519301944	3.9	31.8	19.9	2.6	NaN	48.8
LtaP03.0260	LtaP03.0260	Leishmania_tarentolae_Parrot-TarII	LtaP03.0260	1	NaN	NaN	118.39567565917969	NaN	309.302978515625	263.45367431640625	NaN	NaN	6.887472578013649	NaN	8.272876916085934	8.041405490499942	NaN	NaN	8.5	NaN	22.1	18.8
LtaP03.0290	LtaP03.0290	Leishmania_tarentolae_Parrot-TarII	LtaP03.0290	3	NaN	NaN	660.3203735351562	171.0096893310547	763.46875	126.50261688232422	NaN	NaN	9.367022349347474	7.417934259645195	9.576425296184278	6.983023419153616	NaN	NaN	6.8	1.5	8.8	1.1
LtaP03.0300	LtaP03.0300	Leishmania_tarentolae_Parrot-TarII	LtaP03.0300	6	NaN	NaN	164.3360595703125	NaN	427.6158752441406	449.69921875	NaN	NaN	7.360505269303485	NaN	8.740171603896856	8.812816567429685	NaN	NaN	0.6	NaN	6.1	6.5
LtaP03.0310	LtaP03.0310	Leishmania_tarentolae_Parrot-TarII	LtaP03.0310	6	NaN	418.2926330566406	352.47491455078125	77.46659088134766	346.28741455078125	283.70050048828125	NaN	8.708368779326737	8.461376775113134	6.275502346412739	8.435826145039814	8.148224885509748	NaN	3	9.2	0.7	17	7.1
LtaP03.0320	LtaP03.0320	Leishmania_tarentolae_Parrot-TarII	LtaP03.0320	10	426.41241455078125	442.3535461425781	3623.9833984375	513.271240234375	2367.48486328125	956.5234375	8.736105631038143	8.789056078356829	11.82336063103775	9.003577615073535	11.209139486390008	9.901656508843509	5.2	12.4	155.8	20.1	101.6	38.7
LtaP03.0330	LtaP03.0330	Leishmania_tarentolae_Parrot-TarII	LtaP03.0330	11	55.684146881103516	74.73655700683594	301.05499267578125	98.0044937133789	248.28001403808594	455.44000244140625	5.799194749716747	6.223742197493134	8.233883232952477	6.614775996251675	7.955824322378361	8.831117202350052	0.3	0.9	7.3	0.6	3.2	20
LtaP03.0350	LtaP03.0350	Leishmania_tarentolae_Parrot-TarII	LtaP03.0350	3	NaN	567.3468017578125	757.3199462890625	582.6884155273438	NaN	502.27069091796875	NaN	9.148087069963454	9.564759116679985	9.186580818415363	NaN	8.972321281425957	NaN	101.6	61.9	53.1	NaN	42.3
LtaP03.0430	LtaP03.0430	Leishmania_tarentolae_Parrot-TarII	LtaP03.0430	6	NaN	149.5105438232422	1303.4981689453125	451.1111145019531	1476.759765625	536.8331298828125	NaN	7.22410341991794	10.348172840949156	8.817339021474453	10.52821943701355	9.068329897905162	NaN	2	19.6	5.6	15	11
LtaP03.0450	LtaP03.0450	Leishmania_tarentolae_Parrot-TarII	LtaP03.0450	4	NaN	NaN	214.12843322753906	NaN	363.74920654296875	368.8277893066406	NaN	NaN	7.742332567715695	NaN	8.506800290805206	8.526803549404494	NaN	NaN	3.1	NaN	7.3	11
LtaP03.0490	LtaP03.0490	Leishmania_tarentolae_Parrot-TarII	LtaP03.0490	16	429.39581298828125	NaN	1194.4873046875	NaN	1159.1810302734375	1263.670654296875	8.746164313410878	NaN	10.22217580521086	NaN	10.178890175495681	10.303404793014971	0.4	NaN	13.5	NaN	9.8	8
LtaP03.0510	LtaP03.0510	Leishmania_tarentolae_Parrot-TarII	LtaP03.0510	3	NaN	NaN	245.00918579101562	NaN	334.0484619140625	98.65655517578125	NaN	NaN	7.936692028989171	NaN	8.383913605921201	6.624343008029795	NaN	NaN	6.6	NaN	2.9	7
LtaP03.0550	LtaP03.0550	Leishmania_tarentolae_Parrot-TarII	LtaP03.0550	7	798.202392578125	NaN	713.0136108398438	NaN	602.112060546875	467.7939147949219	9.640610793048143	NaN	9.477785806561313	NaN	9.233888205248071	8.869729284572614	7	NaN	38.2	NaN	27.2	13.9
LtaP03.0560	LtaP03.0560	Leishmania_tarentolae_Parrot-TarII	LtaP03.0560	9	572.3998413085938	147.1541748046875	2157.0205078125	454.35186767578125	1910.3001708984375	2108.8046875	9.160879461868417	7.201184662291442	11.074824177608644	8.827666199037552	10.89958363551014	11.042209766980273	15.4	0.9	88.9	6.8	88.6	83.9
LtaP03.0570	LtaP03.0570	Leishmania_tarentolae_Parrot-TarII	LtaP03.0570	13	643.6035766601562	351.2779846191406	2829.737548828125	349.04119873046875	4279.265625	1878.48974609375	9.33002853326233	8.456469352227266	11.46645253752051	8.44725352333342	12.063147518186797	10.875357525581844	5.6	4.8	82.5	7.9	94.8	64.1
LtaP03.0580	LtaP03.0580	Leishmania_tarentolae_Parrot-TarII	LtaP03.0580	15	739.5357055664062	683.23974609375	10784.0458984375	1393.7562255859375	13815.984375	8918.6240234375	9.530475993623792	9.416248093047608	13.396610921510794	10.444762533893702	13.754050735933472	13.122605431165493	40.2	8.8	723.9	21.3	930.4	372.3
LtaP03.0590	LtaP03.0590	Leishmania_tarentolae_Parrot-TarII	LtaP03.0590	28	3418.761474609375	872.6948852539062	23568.650390625	1747.6689453125	17567.1015625	7393.05517578125	11.739258054785711	9.769333531519356	14.52458152759451	10.771216210811163	14.100588556874598	12.85195496514801	66.8	18.8	570.2	30.1	412.6	203.5
LtaP03.0600	LtaP03.0600	Leishmania_tarentolae_Parrot-TarII	LtaP03.0600	7	125.60165405273438	72.70033264160156	486.2738342285156	137.9478302001953	470.94921875	457.31597900390625	6.972711653032645	6.183890060122894	8.925625153869612	7.107978954301818	8.879427695881951	8.837047518775158	1.5	2.1	32	6.1	9.1	24.6
LtaP03.0620	LtaP03.0620	Leishmania_tarentolae_Parrot-TarII	LtaP03.0620	7	NaN	NaN	704.593994140625	156.78158569335938	1087.8541259765625	222.85830688476562	NaN	NaN	9.460648367331892	7.29261231179839	10.087269398382997	7.799982927158322	NaN	NaN	12.1	1.3	18.7	8.1
LtaP03.0650	LtaP03.0650	Leishmania_tarentolae_Parrot-TarII	LtaP03.0650	3	NaN	NaN	6587.16845703125	104.89047241210938	NaN	34.46969985961914	NaN	NaN	12.685442730036781	6.7127398283376145	NaN	5.107256831569794	NaN	NaN	42.8	0.7	NaN	0.9
LtaP03.0670	LtaP03.0670	Leishmania_tarentolae_Parrot-TarII	LtaP03.0670	9	NaN	NaN	3526.213134765625	397.9501953125	4130.337890625	2335.534912109375	NaN	NaN	11.783903962716797	8.636444074132113	12.01204409371338	11.189537295696407	NaN	0	53.7	0.1	38.4	44.2
LtaP03.0690	LtaP03.0690	Leishmania_tarentolae_Parrot-TarII	LtaP03.0690	5	100.73095703125	197.1215362548828	1492.5074462890625	2724.31689453125	1583.3223876953125	442.24029541015625	6.654363315939482	7.622941594521357	10.54352241393944	11.411678813114056	10.628739323949397	8.788686674313393	9.3	32	235.5	412.1	241.8	40.9
LtaP03.0710	LtaP03.0710	Leishmania_tarentolae_Parrot-TarII	LtaP03.0710	7	860.7666625976562	179.34848022460938	4268.2626953125	843.8412475585938	3650.186279296875	2181.978515625	9.749478393324006	7.486621709914271	12.059433255941975	9.72082779901227	11.833754375328802	11.091421181211846	50.5	10.2	324.2	50	252.7	152.3
LtaP03.0730	LtaP03.0730	Leishmania_tarentolae_Parrot-TarII	LtaP03.0730	12	NaN	NaN	1303.2193603515625	295.0409851074219	1167.379638671875	892.3099975585938	NaN	NaN	10.347864226170168	8.204771567653053	10.189058094860313	9.801401193916957	NaN	NaN	12	1.2	7	7.2
LtaP03.0770	LtaP03.0770	Leishmania_tarentolae_Parrot-TarII	LtaP03.0770	8	NaN	37.1938591003418	131.90737915039062	32.00844955444336	217.45147705078125	144.86004638671875	NaN	5.216992539424607	7.0433814637341134	5.000380891286973	7.76454969819317	7.178515932164845	NaN	0.2	0.8	0.4	1.8	2.7
LtaP03.0780	LtaP03.0780	Leishmania_tarentolae_Parrot-TarII	LtaP03.0780	10	280.4026184082031	49.71430587768555	1654.159912109375	174.09959411621094	1133.5966796875	759.672119140625	8.131356011116457	5.635589158927381	10.691882995141896	7.443769029367919	10.146691722373111	9.569233063386937	6.1	0.8	61.5	5.5	44.3	29.8
LtaP03.0800	LtaP03.0800	Leishmania_tarentolae_Parrot-TarII	LtaP03.0800	9	NaN	279.98675537109375	329.6712646484375	280.6614685058594	1078.97216796875	1017.1196899414062	NaN	8.129214772615036	8.364884331693888	8.13268720228491	10.07544193572404	9.990273743527757	NaN	0.4	3	0.7	2.4	49.1
LtaP03.0820	LtaP03.0820	Leishmania_tarentolae_Parrot-TarII	LtaP03.0820	14	284.83111572265625	591.0873413085938	751.4363403320312	92.63954162597656	673.1318969726562	347.6237487792969	8.153962948602564	9.207227514023028	9.553507077845234	6.533556209877222	9.394745411496228	8.441382836586811	0.1	1.1	19.6	0.3	56.1	10.1
LtaP03.0830	LtaP03.0830	Leishmania_tarentolae_Parrot-TarII	LtaP03.0830	25	954.8148193359375	464.6751708984375	5720.92822265625	1312.8770751953125	4058.239013671875	3111.267578125	9.899077147916818	8.860078748807378	12.482033528445296	10.358516127543163	11.986638121093417	11.603286760869482	1.8	3.4	49.6	9.6	39.9	29.6
LtaP03.0840	LtaP03.0840	Leishmania_tarentolae_Parrot-TarII	LtaP03.0840	6	NaN	61.714237213134766	260.99212646484375	76.7496337890625	292.7572021484375	192.98104858398438	NaN	5.947531446293869	8.02786247441869	6.262087961566089	8.193560852818976	7.592315366509758	NaN	0.7	23.5	5.2	2.7	16.4
LtaP03.0860	LtaP03.0860	Leishmania_tarentolae_Parrot-TarII	LtaP03.0860	10	1925.5186767578125	759.369873046875	8971.994140625	906.708251953125	8625.2412109375	3352.913818359375	10.911031401427314	9.568658952929717	13.131212962900136	9.824494604729843	13.074349087986036	11.711199685949634	104.5	66.7	742.5	118.9	690.9	233
LtaP03.0890	LtaP03.0890	Leishmania_tarentolae_Parrot-TarII	LtaP03.0890	7	164.1604766845703	22.902406692504883	267.0084533691406	NaN	536.522705078125	100.22344970703125	7.358963015095653	4.5174273063494	8.060741607495352	NaN	9.067495415389315	6.647076291301562	14.5	0.5	9.1	NaN	33.6	4.9
LtaP03.0900	LtaP03.0900	Leishmania_tarentolae_Parrot-TarII	LtaP03.0900	3	NaN	3.052185297012329	22.095125198364258	9.410286903381348	NaN	26.028284072875977	NaN	1.6098425503002125	4.465656200797738	3.2342387089023417	NaN	4.702008299401121	NaN	0.9	0.4	0.2	NaN	0.4
LtaP03.0910	LtaP03.0910	Leishmania_tarentolae_Parrot-TarII	LtaP03.0910	6	609.745361328125	6517.9736328125	10001.193359375	5187.88134765625	947.4734497070312	5946.92724609375	9.252063067454872	12.670207800609752	13.28788453464274	12.340929768664687	9.887941706132146	12.53792871074752	103.1	1303.9	1865	865.9	141.6	989.9
LtaP03.0920	LtaP03.0920	Leishmania_tarentolae_Parrot-TarII	LtaP03.0920	5	NaN	NaN	480.7817077636719	288.0853271484375	291.3196105957031	57.86113739013672	NaN	NaN	8.909238196845742	8.170352372350763	8.186459011599318	5.854522777833096	NaN	NaN	37.7	15.5	15	2
LtaP03.0930	LtaP03.0930	Leishmania_tarentolae_Parrot-TarII	LtaP03.0930	7	NaN	51.07587814331055	757.4007568359375	91.60079956054688	783.645263671875	266.50030517578125	NaN	5.674570198194538	9.564913052616951	6.517288286189947	9.614056920444268	8.05799337482422	NaN	1	39.6	3	45.9	8.9
LtaP04.0010	LtaP04.0010	Leishmania_tarentolae_Parrot-TarII	LtaP04.0010	33	4706.75537109375	3175.9248046875	36306.421875	6763.62890625	21685.20703125	13984	12.20051715700491	11.632961039337951	15.14793713404564	12.723581791571496	14.404423596397315	13.7714894695006	20.4	25.4	458.5	96.7	213	293.7
LtaP04.0040	LtaP04.0040	Leishmania_tarentolae_Parrot-TarII	LtaP04.0040	9	468.5447082519531	NaN	2210.245361328125	246.2796173095703	1395.1971435546875	618.1158447265625	8.872042905313378	NaN	11.109990818044713	7.944153421658594	10.446253276202848	9.271733437209017	15.3	NaN	125.9	10	70.5	29.4
LtaP04.0060	LtaP04.0060	Leishmania_tarentolae_Parrot-TarII	LtaP04.0060	19	3907.797607421875	2783.3466796875	31591.90234375	7286.93310546875	38550.70703125	58612.42578125	11.932140033869606	11.442604899374139	14.94726719283749	12.831096031381247	15.2344696993817	15.838918926665256	142.1	152.1	1060.6	193.5	1336.2	1534.6
LtaP04.0070	LtaP04.0070	Leishmania_tarentolae_Parrot-TarII	LtaP04.0070	1	NaN	NaN	NaN	27.9019775390625	NaN	658.0479736328125	NaN	NaN	NaN	4.80229547087352	NaN	9.362048954281194	NaN	NaN	NaN	0.6	NaN	35.5
LtaP04.0120	LtaP04.0120	Leishmania_tarentolae_Parrot-TarII	LtaP04.0120	8	NaN	106.21360778808594	2722.972900390625	685.712646484375	1867.041748046875	1821.068603515625	NaN	6.730824801780673	11.410966909105271	9.42146031960873	10.866538472015598	10.830569557381823	NaN	0.6	101.2	8.6	81.1	75.9
LtaP04.0140	LtaP04.0140	Leishmania_tarentolae_Parrot-TarII	LtaP04.0140	2	135.56655883789062	NaN	NaN	38.761871337890625	NaN	210.310546875	7.082857532343639	NaN	NaN	5.276566317465024	NaN	7.716377391450317	13.6	NaN	NaN	3.9	NaN	21
LtaP04.0150	LtaP04.0150	Leishmania_tarentolae_Parrot-TarII	LtaP04.0150	13	96.44052124023438	520.4307861328125	4517.9833984375	1214.7398681640625	4193.16650390625	2990.5126953125	6.591567543304669	9.023562497117567	12.141463254145654	10.246431684015478	12.033824403086435	11.546177126803553	0.5	4.8	176	37.1	144.3	113.1
LtaP04.0230	LtaP04.0230	Leishmania_tarentolae_Parrot-TarII	LtaP04.0230	5	NaN	22.440793991088867	215.40357971191406	30.396230697631836	27.540504455566406	67.67166900634766	NaN	4.488051816589042	7.750898415467955	4.925820527405284	4.78348308024545	6.08048006548727	NaN	0.2	23.1	1.1	0.7	7.2
LtaP04.0240	LtaP04.0240	Leishmania_tarentolae_Parrot-TarII	LtaP04.0240	5	NaN	103.37925720214844	363.6507263183594	NaN	715.8134765625	763.3048706054688	NaN	6.69180293119511	8.506409647567232	NaN	9.483439895287704	9.576115586889447	NaN	2	21.8	NaN	38.5	35.1
LtaP04.0250	LtaP04.0250	Leishmania_tarentolae_Parrot-TarII	LtaP04.0250	9	NaN	584.4890747070312	2229.01611328125	408.7602233886719	1628.6536865234375	952.7008056640625	NaN	9.191032247870757	11.122191330361112	8.67511100368255	10.669464149513217	9.895879398708935	NaN	3.3	99.5	7.6	124.9	35.3
LtaP04.0270	LtaP04.0270	Leishmania_tarentolae_Parrot-TarII	LtaP04.0270	12	1422.019287109375	516.2942504882812	10577.9951171875	1138.276611328125	4847.4013671875	5571.72900390625	10.473725317290546	9.012049721946767	13.368778594092104	10.152635472622176	12.24299582796225	12.443909374936462	50.9	9.9	537.6	45.3	221.7	255
LtaP04.0280	LtaP04.0280	Leishmania_tarentolae_Parrot-TarII	LtaP04.0280	8	1021.8317260742188	NaN	6212.34423828125	441.1512756347656	2486.275146484375	4893.0849609375	9.99694191934614	NaN	12.600922059187903	8.78512964642955	11.279770247385196	12.256528617843639	7.4	NaN	173.4	3.2	88.9	80.2
LtaP04.0290	LtaP04.0290	Leishmania_tarentolae_Parrot-TarII	LtaP04.0290	16	473.1956481933594	173.37852478027344	5274.40283203125	672.296875	5881.44091796875	809.840576171875	8.886292995576838	7.437781402569195	12.36479204577356	9.392954633361024	12.521953934713457	9.661494119249209	3.2	3.7	155.9	7.9	198.2	27.4
LtaP04.0310	LtaP04.0310	Leishmania_tarentolae_Parrot-TarII	LtaP04.0310	38	2255.9140625	428.5189514160156	16534.37109375	2054.283447265625	15722.576171875	13442.958984375	11.139496394966816	8.743215199268414	14.013180551344979	11.004419541172874	13.940550004644932	13.714563110093625	23.3	2.1	330.3	32.3	338	281.7
LtaP04.0360	LtaP04.0360	Leishmania_tarentolae_Parrot-TarII	LtaP04.0360	9	607.3290405273438	201.88990783691406	2934.359375	367.5735168457031	1145.21728515625	1262.1805419921875	9.246334545663002	7.657424984161082	11.518829855325828	8.521889015999816	10.161405635366103	10.301702572484405	22.4	4.9	160.8	24	134.5	73.4
LtaP04.0380	LtaP04.0380	Leishmania_tarentolae_Parrot-TarII	LtaP04.0380	2	NaN	NaN	NaN	80.79905700683594	NaN	NaN	NaN	NaN	NaN	6.336266550494381	NaN	NaN	NaN	NaN	NaN	4.5	NaN	NaN
LtaP04.0420	LtaP04.0420	Leishmania_tarentolae_Parrot-TarII	LtaP04.0420	21	1014.2745971679688	1812.6588134765625	5362.54931640625	661.271484375	15257.31640625	1258.30859375	9.986232574420429	10.82389168496361	12.388703295005286	9.369098880192695	13.897213609883005	10.297270063855427	5.1	17.8	88.1	8.3	212.4	22.6
LtaP04.0430	LtaP04.0430	Leishmania_tarentolae_Parrot-TarII	LtaP04.0430	1	NaN	NaN	182.4245147705078	NaN	NaN	NaN	NaN	NaN	7.511155806126873	NaN	NaN	NaN	NaN	NaN	3.4	NaN	NaN	NaN
LtaP04.0460;LtaP22.0030	LtaP04.0460;LtaP22.0030	Leishmania_tarentolae_Parrot-TarII	LtaP04.0460;LtaP22.0030	4	NaN	NaN	401.02520751953125	17.905630111694336	217.18209838867188	114.24337005615234	NaN	NaN	8.647549113787667	4.162341383890465	7.7627613811754825	6.835966632829186	NaN	NaN	27.5;48.6	0.4;0.8	5.4;9.6	9;15.9
LtaP04.0480	LtaP04.0480	Leishmania_tarentolae_Parrot-TarII	LtaP04.0480	4	NaN	NaN	85.33808135986328	NaN	146.7549285888672	21.374364852905273	NaN	NaN	6.4151177699479875	NaN	7.197265145112219	4.417809645310315	NaN	NaN	1.1	NaN	45.7	4.7
LtaP04.0490	LtaP04.0490	Leishmania_tarentolae_Parrot-TarII	LtaP04.0490	1	NaN	NaN	195.64515686035156	NaN	108.27788543701172	175.9898223876953	NaN	NaN	7.612095586954219	NaN	6.758594808268416	7.4593481890045625	NaN	NaN	2.4	NaN	1.3	2.1
LtaP04.0550	LtaP04.0550	Leishmania_tarentolae_Parrot-TarII	LtaP04.0550	3	NaN	NaN	45.025856018066406	NaN	NaN	106.43184661865234	NaN	NaN	5.492681799364939	NaN	NaN	6.733786089526142	NaN	NaN	0.6	NaN	NaN	6.2
LtaP04.0580	LtaP04.0580	Leishmania_tarentolae_Parrot-TarII	LtaP04.0580	5	NaN	3263.4921875	1572.04345703125	128.74734497070312	NaN	502.8162841796875	NaN	11.672200870288993	10.618425384177758	7.008398871102853	NaN	8.973887563329592	NaN	188.9	152.8	2.6	NaN	6.8
LtaP04.0610	LtaP04.0610	Leishmania_tarentolae_Parrot-TarII	LtaP04.0610	3	NaN	NaN	NaN	NaN	443.35528564453125	NaN	NaN	NaN	NaN	NaN	8.792319465095416	NaN	NaN	NaN	NaN	NaN	6.5	NaN
LtaP04.0630	LtaP04.0630	Leishmania_tarentolae_Parrot-TarII	LtaP04.0630	15	112510.2265625	24550.884765625	23892.58984375	4626.09912109375	14826.9716796875	89260.78125	16.77969661490547	14.583487396919518	14.544275623139672	12.175580462866709	13.855936345593383	16.445738813302206	5103.7	2942.1	784.3	220	276.8	7427.7
LtaP04.0650	LtaP04.0650	Leishmania_tarentolae_Parrot-TarII	LtaP04.0650	1	133.96836853027344	NaN	NaN	NaN	NaN	NaN	7.065748593804722	NaN	NaN	NaN	NaN	NaN	2.1	NaN	NaN	NaN	NaN	NaN
LtaP04.0660	LtaP04.0660	Leishmania_tarentolae_Parrot-TarII	LtaP04.0660	3	118.39199829101562	127.8770751953125	3442.190673828125	1457.5067138671875	2135.344970703125	649.0421752929688	6.88742776722831	6.998613842059649	11.749111299694833	10.50928681374178	11.06025344458706	9.342168418552385	33.6	35.5	1016.1	287.1	838.9	239.5
LtaP04.0670	LtaP04.0670	Leishmania_tarentolae_Parrot-TarII	LtaP04.0670	4	129.1269073486328	62.37172317504883	1358.405517578125	201.1732940673828	1139.4105224609375	580.1129150390625	7.012645849239432	5.962820212418815	10.407698508623298	7.652294988587235	10.154071919339545	9.18018992813905	12.1	4	172.3	20.2	153.7	77.4
LtaP04.0680	LtaP04.0680	Leishmania_tarentolae_Parrot-TarII	LtaP04.0680	3	NaN	NaN	386.53460693359375	NaN	356.40521240234375	304.17193603515625	NaN	NaN	8.59445377602416	NaN	8.477374626107128	8.248743240895582	NaN	NaN	8.6	NaN	7.7	1.2
LtaP04.0700	LtaP04.0700	Leishmania_tarentolae_Parrot-TarII	LtaP04.0700	8	21.296958923339844	NaN	537.5149536132812	22.25785255432129	937.294189453125	201.9293212890625	4.412575531937308	NaN	9.070161080669632	4.476242502541188	9.872358128855222	7.657706603202664	0.4	NaN	4.8	0.4	33.2	13.6
LtaP04.0720	LtaP04.0720	Leishmania_tarentolae_Parrot-TarII	LtaP04.0720	2	NaN	NaN	211.92138671875	NaN	366.0013732910156	NaN	NaN	NaN	7.727385378976732	NaN	8.515705251498307	NaN	NaN	NaN	5	NaN	9.1	NaN
